0,is_normal
-0.7842585542805043,1
0.7884478828487956,1
-2.008725113416546,1
-0.16859698279919494,1
-1.3448712408447325,1
-1.2384078876343079,1
-0.4153558929009194,1
-3.1259437637741683,1
0.8393050344564511,1
-1.7111199897735665,1
-1.419501767228863,1
0.3967396598579634,1
-0.691058719739456,1
-0.3554071489328821,1
-1.9549642992066167,1
-0.11576977085688706,1
-1.784643527876241,1
-0.2533122781634225,1
1.8149586761356435,1
0.014246625183458988,1
0.25639982862808836,1
0.4268839969348917,1
-1.270389776514409,1
0.8384204580486431,1
-0.21855267250575205,1
1.1442323803219436,1
0.5196192755546958,1
0.8894217417796376,1
0.6334491711398859,1
-0.746903326606306,1
1.8772552308279853,1
-0.8685762697781603,1
-0.5665279422957651,1
1.5602290115212147,1
0.7228266686380251,1
1.4081436173957733,1
2.617938196685163,1
-1.051455693499377,1
-1.3021999573269207,1
-0.6490664367057393,1
-0.5646347143358733,1
0.8892607084663013,1
-1.7713919969008898,1
0.8047274002763032,1
-0.3012064657210723,1
-1.590593578384292,1
-0.2615991729621093,1
0.9320529330745643,1
1.8370857852896045,1
1.1083158787162137,1
0.082993437518408,1
0.3052904978653226,1
0.6324840947647727,1
-1.3096262431898538,1
-1.4206644784298654,1
-0.6824443315107681,1
-0.8387357904306844,1
-0.13878180168284326,1
-0.9014691896513813,1
-0.8486772546721179,1
-0.11411763469015933,1
-1.8672147132535442,1
-1.6632471255452512,1
1.5698004568625805,1
0.568774808665691,1
-1.209920672693205,1
0.32938064591551075,1
-1.0925677848108357,1
-0.7934177227824777,1
-1.2797746964755696,1
-1.6545290002915398,1
-0.0004455325533156698,1
-0.15385877366867212,1
0.8201783089685488,1
-0.046579022375111065,1
-0.8049154285757748,1
-0.049257362878852094,1
-0.48045138874014126,1
0.6748716088086071,1
0.802789600938361,1
-0.253036968139415,1
0.38273459927228,1
0.17083103327708926,1
-0.05373879741578643,1
-0.38300057949987854,1
0.535875334197818,1
-0.7629516056252277,1
-0.7443604171648812,1
-0.5676429155926904,1
-0.034196313464072654,1
0.05364465412809363,1
-0.8544709922563971,1
-0.5170661776360506,1
-0.32185358057259944,1
-0.0639217763782769,1
0.35401394922612506,1
0.5248867615963664,1
0.09703566053132735,1
1.4039393275271612,1
1.6488463111715541,1
0.26928298775672826,1
-0.7490266693106014,1
-0.07612531308486205,1
0.305864378408063,1
2.391560248279469,1
-0.8368916443978439,1
-0.14937746257992845,1
1.3716072279246698,1
-0.01039632024706807,1
1.1717409588085306,1
-0.7821611507225181,1
-0.5768800247013179,1
-0.5300634575636006,1
-1.234903141325808,1
-1.8506997067804416,1
-0.6366040419578981,1
1.638161776691654,1
-0.6112670411015986,1
-0.2535801525376549,1
0.7866254506342136,1
0.9266238604369587,1
-2.021828312162348,1
0.48203763688032886,1
0.5411703496849724,1
0.7650511323842918,1
0.5322842812782678,1
-0.8761454771693736,1
-0.24074914130085143,1
1.4878418832503353,1
-0.026467645012690832,1
0.007635332361832836,1
0.7724312809318415,1
0.6145142257301784,1
-0.04876079208033615,1
0.3644069889370249,1
-0.8604401755381025,1
-0.2481183356292235,1
0.45327540429414465,1
-0.2309376248307532,1
-1.2613860915372272,1
1.4659779149165328,1
-0.5213681223977515,1
0.2595699740122401,1
-1.6588054759757758,1
-0.9885208107083655,1
-2.0245118449886297,1
-0.2643971068445222,1
-1.333141976754958,1
-0.11445710344948948,1
1.1264617462662554,1
-0.1852334793605689,1
0.053783472957681724,1
1.1530533038886588,1
0.9839434071639149,1
-0.950905852554821,1
-0.7283445063541442,1
-0.3269392485884351,1
1.4867423716391015,1
0.7845926920611362,1
-0.9656674598236179,1
-0.7748823709471058,1
-0.5616784617123125,1
-1.455905158311271,1
2.5850371461483426,1
-1.318020608730925,1
0.18306866432530647,1
