0,1,2,is_normal
-0.6990039360355191,-4.424355885068672,8.94071968577838,1
1.8916884657672028,-4.042286022568162,8.948823300313476,1
8.717991411155928,1.4066083413565365,-4.692342563052878,1
-1.5031720064074925,-5.727039664116622,-8.058628332711953,1
2.983441689131574,9.271122593655187,2.2683389387320476,1
6.570371946091066,5.565803535231582,5.084490485508169,1
5.384713563654201,2.510271820285485,-8.04384206866837,1
-9.689146510418047,0.3687679760552507,-2.446313569330367,1
-4.871705261867661,6.7356905890197885,5.55850340743632,1
5.838986442713158,0.1529252790832335,8.116825190973946,1
5.090104397031227,6.147648564771497,6.0247202716297386,1
-4.8942700135733075,8.528161695471402,1.8211477507691256,1
-7.973686478420138,1.1229453267452647,5.929529301470802,1
0.8140647079860411,-8.070440820672836,-5.8485283286677445,1
-9.82033842086589,-1.350887692232233,-1.3175946807120542,1
3.8975110582209065,4.608737625203938,7.9730135490337215,1
-5.004527740968676,-5.792492114396016,6.434418170630108,1
-4.2232323175874775,2.7930276366413045,-8.623416110373114,1
0.012291342829640256,0.0189631066076307,9.999974466141362,1
8.273067425766122,4.58861266929149,-3.2405229732166863,1
-4.628590028126722,-8.836467624956182,0.702135503038475,1
-5.165132683539889,-8.54652223351593,-0.5276002970487054,1
-5.585596151128731,8.271186717008307,-0.623366608731356,1
2.008934558328959,-9.341588468219406,2.949390925391515,1
-4.271935163263482,7.337866269670228,-5.282640302851304,1
5.055198805160255,8.405254422626214,-1.948502792204509,1
2.121948195499472,-0.3015456662676768,-9.76762028678284,1
1.7535570049851466,-9.129289322599861,-3.685256340409939,1
-0.32199203244332314,0.4983528198961526,9.982382761542684,1
-7.173678652953621,4.3101634980617165,-5.4736482535995945,1
-2.864006181726425,-9.295068491951504,-2.323611482361713,1
9.999107998048869,-0.12652572563001144,-0.04278415721865965,1
9.833429011048993,0.8799240692371897,1.5904111157298475,1
3.2438238350874453,3.4721514138978073,8.79896422801491,1
-2.481560177619266,-5.053744844495621,8.264473493912854,1
7.6129956971430195,-4.913661553448431,-4.230629581214195,1
-1.5002601834088491,-9.044529867300547,-3.99320658889399,1
1.9440752337345426,0.784510383224618,-9.777786812167298,1
-7.886433730550892,6.135199928051481,-0.40433260623678197,1
5.136257409187983,-7.991561782437002,-3.1231074435654382,1
-9.231877678098643,1.0873797335339355,3.6864671233748503,1
-0.7048075507947502,-3.7634052068630264,-9.237966635861971,1
-2.4198357566824376,-2.28567500570066,-9.42974467729622,1
2.3142437710033774,6.083184307583357,7.592044813378253,1
-8.70245265259484,2.865092996900914,4.00731330799756,1
-4.968365212889743,8.677342074373975,0.13813629373268155,1
-7.217998389502314,3.61465709783308,5.902097365702037,1
-3.925157755205995,7.803247703432905,-4.868517420695475,1
2.9438965070548866,-3.182522326869171,9.011383078902442,1
4.677126260672306,-8.610960359241819,1.9939537690968323,1
-3.4881060192129096,-4.7053744912987545,-8.105095144127898,1
-8.08855745570046,-5.7810563263291215,1.0745352658905696,1
-6.503421616459126,1.2739546387183942,-7.488828136434968,1
2.8775763685810483,-2.394151285106784,-9.27294957750798,1
-9.552131676341956,2.9476432481535855,-0.2611124651164047,1
-1.6795697830563243,-5.6034628656110925,-8.110502404756541,1
-1.2192098674769856,-5.911671575549927,-7.972807942116866,1
0.16097108181408898,0.30009825648358707,-9.994199785239191,1
3.428906787267635,-6.01373466424555,-7.216480695760323,1
0.8575698914260932,2.2628108718716837,9.702796547359876,1
2.2888435388880346,-8.089526357286768,5.414864593805938,1
-1.2687128544446389,7.9393858441235885,5.946134888404138,1
7.698048893402701,-5.39444033657279,-3.4117527298938106,1
4.1670148920687655,-1.949890692563211,8.878846387697699,1
-0.26091934102063824,-9.970652739529296,-0.7197256735717155,1
1.5373429826781564,1.4523724549652322,9.773801246478694,1
6.382856023566909,5.802440063522451,-5.058738804449701,1
0.6964083193387253,0.8840474658728811,9.936471986114565,1
-4.262277451401129,3.5581459046994324,-8.317005990628367,1
-2.0807425230177743,-4.360080576989014,8.755581529234295,1
-0.5982777607646479,-9.955549859762133,-0.7273862184318485,1
6.347178434220222,7.633173707084579,-1.2033225177159967,1
-4.237654147141621,-0.06487135236699092,-9.057487457173512,1
8.609359598163639,-2.444416689280925,-4.461362388180596,1
-2.5318543130133366,2.9311346839549475,9.219444842407382,1
-1.3296858021678284,-2.1100084687585072,-9.683997104981014,1
-0.058522758802138454,0.03925244857834841,-9.99975171351683,1
-4.786823123435184,-2.927024325505501,-8.277611550613212,1
-3.3120290784814053,1.195035717141417,9.359612866889842,1
8.482142556472269,-0.023202257229655555,-5.2964817857651045,1
1.913205556625318,-9.220859432014594,-3.3638364753842422,1
-4.888315334055984,-0.9289795848027981,-8.674178354510168,1
1.1906920726813581,-9.63009929549472,2.4173208200331726,1
-9.931031635622611,-0.6229557993858839,0.993245550845483,1
-3.6448942296530165,8.617438081257392,-3.52909435554464,1
9.746707272343343,2.2360361346041047,0.04289233024787866,1
-6.3136198422249095,7.632057013454214,-1.374740059519697,1
2.6717114995112174,4.320844914382155,-8.61349272300368,1
-6.906533011028208,6.908711604779689,-2.1376402245373423,1
4.881167982508827,-6.5440772609477085,5.774881118194367,1
8.321951926738317,-2.956197994039538,-4.691056336167047,1
5.518347969006687,1.792866388321379,-8.144535947897044,1
1.6656021380415962,4.28834021094554,-8.878958708820466,1
5.929003469888264,2.05331737269818,7.786578556787875,1
8.60699321393118,-4.131133219400207,2.97546738159078,1
8.564578851701269,-3.7788401937360954,-3.5168673394366046,1
3.9841718754169837,-6.315563111230226,6.651318444880254,1
6.243900043028226,0.7522232412103156,-7.774822984998124,1
1.0806760165573772,-9.631264044907379,-2.463918067735208,1
-9.346858708508774,-1.6689623413351191,3.138597933214584,1
3.226866533316644,-9.091194863846644,2.6339150183195734,1
-3.7816657870300143,3.7311997805356096,-8.472139757637244,1
-9.987262824019169,0.4796184142911542,0.1566762925189094,1
-0.6237653908919623,-1.475851974039598,-9.870804308051538,1
-5.673190830474173,-8.234379668163962,0.09948508205599377,1
-0.8223494468992281,-9.830777671151303,-1.636933647884812,1
-5.233800385942864,0.6476464510766433,8.496345543497636,1
0.4005067551003898,-0.795892315820334,-9.960228399024647,1
2.2130926247026164,4.482519279581014,-8.660787605216477,1
-9.932263890111358,0.40022831941815934,1.0908488939929715,1
0.8051471812500486,-8.179336641399393,-5.696506835174199,1
3.697898091549872,1.4006272234107595,9.184976488023933,1
5.011266839204453,-8.536853308338605,-1.4175119957862785,1
1.448555758243207,9.183916341071898,-3.68203297859389,1
-2.5843764420666746,-7.935587166286627,-5.508852397002279,1
-2.5516448801080385,-0.6754322348795975,-9.645356380243499,1
0.16602153459935343,7.47748182884688,6.637748289089755,1
