0,1,2,3,4,5
-3.590806489243853,18.412854253646714,1,1,0.5901886501650979,10.498964021384225
-7.255508505668935,-15.730478967359396,1,1,0.548714598392582,11.94970421685134
-16.875434937891686,3.7517683336201593,1,1,0.5554615981085806,11.706379827225678
-18.227023895642304,4.485690647251777,1,-1,0.6044850435123846,10.022416904791882
16.931299155702888,6.675919274750742,1,1,0.5454654571019448,12.067950910358952
14.317582304240506,11.233582403659243,1,1,0.5722999517713137,11.111783058637535
-18.300278461666906,0.3374001343480941,1,1,0.5922812563276919,10.428493776206995
-0.7374744769039587,-17.80095147252974,1,1,0.570217105171268,11.184377438620112
17.21858051856089,4.120226190250271,1,1,0.5480417466928694,11.974133863126944
-0.04043513206504557,-17.702947466763877,1,1,0.5689781383767775,11.227685585526434
-9.910192236819936,14.675091130757892,1,1,0.5641911159904195,11.395906963224677
-14.984631256992301,-10.419393373048534,1,1,0.5730059304120688,11.087237210012978
6.423162181917938,-16.6794259690095,1,1,0.5667512633235965,11.305763726396158
11.566658920906448,-13.266357006690965,1,1,0.5754549606764273,11.002321797102375
18.049255663837453,-2.254628315154616,1,1,0.5672927016547168,11.286751758788501
15.89270206952235,6.309333923995662,1,1,0.5550674041202225,11.720514574119939
-16.488931863613168,8.595947162757934,1,1,0.5859621726869796,10.642059310919553
-7.995551217767961,-15.284237560563323,1,1,0.5550819329534431,11.719993430697686
3.192912043509665,16.951473206323723,1,1,0.5519931085044506,11.831096285740133
-12.861604384026606,-11.829026521172835,1,1,0.5649226515590388,11.370107793412414
9.826177585661846,-14.816270866224613,1,1,0.5701911483271761,11.185283795974147
-14.774400559454735,10.187749389000976,1,1,0.563237087165756,11.429603140280248
1.5019075631990972,-18.46197466671169,1,1,0.5825482204064958,10.758400642069537
17.917297235333837,-5.63323545614233,1,1,0.5961544813155195,10.298714159960747
2.8149456622579234,-18.175752079370355,1,1,0.5773511246509256,10.936823810741167
-16.6175729691179,-5.159811793595504,1,1,0.5600985902940977,11.540858566983118
-0.8224811769889939,-18.669892105981575,1,1,0.5911049682771388,10.468075549296115
7.3410334526822725,-16.202660212135296,1,1,0.5812417375126878,10.803103699849826
-7.084630503494381,15.810621283775385,1,1,0.5608224901320003,11.515142092563801
17.76561674647707,1.2759614499689107,1,1,0.5608801960715898,11.513093523154303
-13.620987218353115,10.56730725567258,1,1,0.5636838143347042,11.41381769340944
17.27272958702708,-5.01494170206492,1,1,0.5662936632018727,11.321845981636002
15.869438172695524,10.306381640776912,1,1,0.5693911579838249,11.213237994458932
16.171362452440047,8.845560292623391,1,1,0.5604950096329948,11.526771692682756
-17.155677308105677,2.5475374782621145,1,1,0.5632460443216474,11.429286509328715
-2.176148907261002,-17.969778011131112,1,1,0.5641957114641368,11.395744789606935
14.799394741319382,-11.178922155547976,1,1,0.5745165711087363,11.034815866535292
-7.129723873518553,16.632147948481084,1,1,0.5564559428604653,11.670769788478605
1.9207906502176544,17.0675311262723,1,1,0.545365949081012,12.071583433443008
-7.593558026073242,16.973700779372617,1,1,0.5663171577243532,11.321019955398832
18.58056150376499,2.3255219182874143,1,1,0.5871834293525636,10.600605628760716
-18.467051117883404,-3.481572897339141,1,-1,0.6116746507028805,9.787005476405271
17.316652192361502,5.968809962425056,1,1,0.5595080074392361,11.561863599206633
-17.246564135360796,5.687596216624782,1,1,0.5758482661895902,10.988718372457948
16.934486197319007,-3.3329422505027324,1,1,0.5577479127195171,11.62459596422025
15.10755292726664,-11.329715354209222,1,1,0.5837089509051059,10.718768719748073
-13.028558754338176,-11.072997273488891,1,1,0.5634502411456243,11.422069619904555
-18.36000154688001,-0.34851058369635624,1,1,0.5911987326640089,10.464917515335431
11.78894367411356,-12.658616165875161,1,1,0.5829061585324354,10.746170806396808
15.642362827561016,-7.231044345359034,1,1,0.5676203879534792,11.27525425355028
-16.776222082333998,-5.813920381598287,1,1,0.5623084109265161,11.462458732773475
-7.256521757816273,-16.999046431490967,1,1,0.5587650542871094,11.588319439264152
-12.173681460867552,-14.315882017940865,1,1,0.5743869109352552,11.039309844933793
6.806774364108166,-16.23866893320207,1,1,0.5833933743331582,10.729535943954989
